ENSMUSG00000024254	liver
ENSMUSG00000048217	liver
ENSMUSG00000041698	liver
ENSMUSG00000003746	liver
ENSMUSG00000028980	liver
ENSMUSG00000032527	liver
ENSMUSG00000028185	liver
ENSMUSG00000028076	liver
ENSMUSG00000006574	liver
ENSMUSG00000015806	liver
ENSMUSG00000021364	liver
ENSMUSG00000020538	liver
ENSMUSG00000017718	liver
ENSMUSG00000037542	liver
ENSMUSG00000036110	liver
ENSMUSG00000025194	liver
ENSMUSG00000024997	liver
ENSMUSG00000063698	liver
ENSMUSG00000005354	liver
ENSMUSG00000039783	liver
ENSMUSG00000034285	liver
ENSMUSG00000057346	liver
ENSMUSG00000039519	liver
ENSMUSG00000025150	liver
ENSMUSG00000032080	liver
ENSMUSG00000006373	liver
ENSMUSG00000034173	liver
ENSMUSG00000064021	liver
ENSMUSG00000058260	liver
ENSMUSG00000058076	liver
ENSMUSG00000038670	liver
ENSMUSG00000038695	liver
ENSMUSG00000038704	liver
ENSMUSG00000019312	liver
ENSMUSG00000023367	liver
ENSMUSG00000060002	liver
ENSMUSG00000034563	liver
ENSMUSG00000025950	liver
ENSMUSG00000038967	liver
ENSMUSG00000020534	liver
ENSMUSG00000025453	liver
ENSMUSG00000024807	liver
ENSMUSG00000025260	liver
ENSMUSG00000010663	liver
ENSMUSG00000040856	liver
